股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sh600008,首创股份,2019-04-30,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,3.900000,3.980000,3.890000,3.910000,29.220956,3.910000,0.002564,18212260.000000,71707722.000000,0.003778,18848601220.930000,22230102489.369999,0.000000,0.000000,30.499220,1.334604,9.515697,1.470478,4.006000,4.125000,4.203500,4.187333,4.005333,,-0.036759,0.014995,-0.103507,,11.523416,22.903398,-11.236546,,4.220500,4.485911,3.955089,50.000000,40.277778,20.908108,33.107616,44.311879,0.023077,0.819190
sh600008,首创股份,2019-04-29,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.020000,4.060000,3.900000,3.900000,29.146222,3.900000,-0.032258,26114833.000000,103315060.000000,0.005417,18800395079.700001,22173248007.299999,0.000000,0.000000,30.421217,1.331191,9.491360,1.466717,4.048000,4.158000,4.220500,4.195333,3.997167,1日、60日均线死叉；,-0.021007,0.027933,-0.097881,,14.959543,28.593388,-12.308147,,4.234000,4.457588,4.010412,41.666667,37.500000,18.648540,32.161355,43.927849,0.039702,1.091373
sh600008,首创股份,2019-04-26,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.010000,4.080000,4.000000,4.030000,30.117763,4.030000,0.002488,21376334.000000,86391900.000000,0.004434,19427074915.689999,22912356274.209999,0.000000,0.000000,31.435257,1.375564,9.807739,1.515607,4.118000,4.187000,4.234000,4.201667,3.989500,10日、30日均线死叉；,0.000421,0.040168,-0.079494,,22.439314,35.410311,-3.502678,,4.234000,4.444078,4.023922,41.666667,37.500000,27.007157,38.682135,48.056571,0.019900,0.921411
sh600008,首创股份,2019-04-25,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.160000,4.180000,4.010000,4.020000,30.043029,4.020000,-0.035971,27474432.000000,112565268.000000,0.005699,19378868774.459999,22855501792.139999,0.000000,0.000000,31.357254,1.372151,9.783402,1.511847,4.170000,4.208000,4.234000,4.203000,3.979333,5日、30日均线死叉；,0.014529,0.050105,-0.071152,,28.971472,41.895809,3.122797,,4.237000,4.425895,4.048105,33.333333,38.888889,24.847891,37.792782,47.694162,0.040767,1.171974
sh600008,首创股份,2019-04-24,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.120000,4.180000,4.120000,4.170000,31.164038,4.170000,0.012136,17982286.000000,74674682.000000,0.003730,20101960892.910000,23708319023.189999,0.000000,0.000000,32.527301,1.423351,10.148455,1.568259,4.224000,4.230000,4.237000,4.209333,3.969333,5日、10日均线死叉；5日、20日均线死叉；10日、20日均线死叉；,0.033343,0.058999,-0.051312,,41.844304,48.357978,28.816958,,4.229500,4.423024,4.035976,41.666667,41.666667,39.426929,47.207322,53.010850,0.014563,0.788114
sh600008,首创股份,2019-04-23,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.250000,4.250000,4.110000,4.120000,30.790368,4.120000,-0.030588,26694236.000000,111043122.000000,0.005538,19860930186.759998,23424046612.840000,0.000000,0.000000,32.137285,1.406284,10.026771,1.549455,4.244000,4.240000,4.229500,4.211333,3.957167,1日、20日均线死叉；1日、30日均线死叉；,0.041598,0.065413,-0.047629,,45.375152,51.614814,32.895828,死叉,4.231500,4.419144,4.043856,33.333333,43.055556,27.632387,42.857845,51.275783,0.032941,1.067065
sh600008,首创股份,2019-04-22,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.290000,4.320000,4.220000,4.250000,31.761909,4.250000,-0.009324,22470493.000000,95550355.000000,0.004661,20487610022.750000,24163154879.750000,0.000000,0.000000,33.151326,1.450657,10.343149,1.598345,4.268000,4.261000,4.231500,4.217667,3.947000,5日、10日均线金叉；1日、5日均线死叉；1日、10日均线死叉；,0.056621,0.071366,-0.029491,,61.540989,54.734645,75.153677,,4.233000,4.433654,4.032346,33.333333,44.444444,47.797346,53.329509,56.471399,0.023310,0.865876
sh600008,首创股份,2019-04-19,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.290000,4.300000,4.210000,4.290000,32.060845,4.290000,0.000000,22592917.000000,96331166.000000,0.004687,20680434587.669998,24390572808.029999,0.000000,0.000000,33.463339,1.464310,10.440496,1.613388,4.256000,4.265000,4.233000,4.206667,3.934500,,0.061736,0.075053,-0.026634,,57.528875,51.331473,69.923678,,4.230500,4.440672,4.020328,41.666667,47.222222,58.799819,57.276733,58.210642,0.020979,0.821834
sh600008,首创股份,2019-04-18,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.280000,4.300000,4.240000,4.290000,32.060845,4.290000,0.004684,24344371.000000,103993278.000000,0.005050,20680434587.669998,24390572808.029999,0.000000,0.000000,33.463339,1.464310,10.440496,1.613388,4.246000,4.273000,4.230500,4.204667,3.921000,1日、10日均线金叉；,0.063293,0.078382,-0.030178,,50.579027,48.232773,55.271534,金叉,4.224000,4.437413,4.010587,50.000000,48.611111,58.799819,57.276733,58.210642,0.014052,0.897178
sh600008,首创股份,2019-04-17,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.270000,4.280000,4.230000,4.270000,31.911377,4.270000,0.007075,28980501.000000,123457037.000000,0.006012,20584022305.209999,24276863843.889999,0.000000,0.000000,33.307332,1.457484,10.391823,1.605867,4.236000,4.282000,4.224000,4.202667,3.908667,,0.064360,0.082154,-0.035588,,43.610475,47.059646,36.712135,,4.218500,4.438555,3.998445,50.000000,48.611111,55.220743,55.905532,57.611146,0.011792,1.034002
sh600008,首创股份,2019-04-16,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.190000,4.240000,4.090000,4.240000,31.687175,4.240000,0.011933,31367495.000000,130542068.000000,0.006507,20439403881.520000,24106300397.680000,0.000000,0.000000,33.073323,1.447244,10.318812,1.594584,4.236000,4.282000,4.218500,4.198000,3.896667,1日、5日均线金叉；1日、20日均线金叉；1日、30日均线金叉；,0.066823,0.086603,-0.039560,,38.945125,48.784231,19.266913,,4.214000,4.443209,3.984791,50.000000,50.000000,49.765926,53.869780,56.718601,0.035800,1.097856
sh600008,首创股份,2019-04-15,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.280000,4.320000,4.180000,4.190000,31.313506,4.190000,-0.011792,30169015.000000,128540271.000000,0.006258,20198373175.369999,23822027987.330002,0.000000,0.000000,32.683307,1.430177,10.197128,1.575780,4.254000,4.283000,4.214000,4.193333,3.884333,1日、20日均线死叉；1日、30日均线死叉；,0.072048,0.091548,-0.038999,,36.358864,53.703784,1.669023,,4.209000,4.443230,3.974770,41.666667,51.388889,39.536135,50.369094,55.212333,0.033019,1.025898
sh600008,首创股份,2019-04-12,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.230000,4.270000,4.210000,4.240000,31.687175,4.240000,0.000000,20810597.000000,88235590.000000,0.004317,20439403881.520000,24106300397.680000,0.000000,0.000000,33.073323,1.447244,10.318812,1.594584,4.274000,4.281000,4.209000,4.187667,3.873000,5日、10日均线死叉；,0.082761,0.096423,-0.027324,,52.538295,62.376244,32.862398,,4.200500,4.440250,3.960750,50.000000,54.166667,47.616805,54.134885,57.117289,0.014151,0.616775
sh600008,首创股份,2019-04-11,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.270000,4.310000,4.220000,4.240000,31.687175,4.240000,-0.007026,28809902.000000,122830571.000000,0.005976,20439403881.520000,24106300397.680000,0.000000,0.000000,33.073323,1.447244,10.318812,1.594584,4.300000,4.260000,4.200500,4.179667,3.860667,1日、10日均线死叉；,0.090139,0.099838,-0.019398,,65.345905,67.295218,61.447277,死叉,4.199000,4.469843,3.928157,50.000000,56.944444,47.616805,54.134885,57.117289,0.021077,0.698930
sh600008,首创股份,2019-04-10,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.300000,4.310000,4.230000,4.270000,31.911377,4.270000,-0.013857,31700972.000000,135457137.000000,0.006576,20584022305.209999,24276863843.889999,0.000000,0.000000,33.307332,1.457484,10.391823,1.605867,4.328000,4.244000,4.199000,4.171667,3.847333,1日、5日均线死叉；,0.098245,0.102263,-0.008035,死叉,70.111880,68.269875,73.795891,,4.197000,4.505649,3.888351,50.000000,59.722222,52.049395,56.255345,58.224264,0.018476,0.612991
sh600008,首创股份,2019-04-09,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.310000,4.370000,4.260000,4.330000,32.359780,4.330000,0.009324,35546661.000000,153407704.000000,0.007374,20873259152.590000,24617990736.310001,0.000000,0.000000,33.775351,1.477963,10.537844,1.628432,4.328000,4.219000,4.197000,4.161000,3.833667,1日、5日均线金叉；,0.104108,0.103267,0.001682,,73.772472,67.348873,86.619670,,4.196000,4.561121,3.830879,58.333333,62.500000,61.607705,60.607676,60.470525,0.025641,0.622518
sh600008,首创股份,2019-04-08,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.380000,4.400000,4.230000,4.290000,32.060845,4.290000,-0.018307,51836814.000000,223690347.000000,0.010753,20680434587.669998,24390572808.029999,0.000000,0.000000,33.463339,1.464310,10.440496,1.613388,4.312000,4.202000,4.196000,4.147333,3.819667,1日、5日均线死叉；,0.103968,0.103057,0.001823,,72.286615,64.137073,88.585697,,4.177500,4.543484,3.811516,58.333333,62.500000,57.245850,58.652776,59.471580,0.038902,0.821076
sh600008,首创股份,2019-04-04,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.400000,4.430000,4.300000,4.370000,32.658716,4.370000,-0.002283,58205837.000000,253783913.000000,0.012074,21066083717.509998,24845408664.590000,0.000000,0.000000,34.087363,1.491617,10.635191,1.643475,4.288000,4.201000,4.177500,4.126333,3.805333,,0.106350,0.102829,0.007043,金叉,74.708992,60.062302,104.002370,,4.170500,4.578319,3.762681,58.333333,61.111111,70.617622,64.523213,62.498760,0.029680,0.918647
sh600008,首创股份,2019-04-03,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.240000,4.400000,4.230000,4.380000,32.733450,4.380000,0.025761,81285748.000000,353216818.000000,0.016862,21114289858.740002,24902263146.660000,0.000000,0.000000,34.165367,1.495030,10.659528,1.647236,4.220000,4.188000,4.170500,4.101333,3.788667,5日、10日均线金叉；5日、20日均线金叉；,0.099698,0.101949,-0.004502,,69.040232,52.738958,101.642779,,4.163000,4.616710,3.709290,66.666667,59.722222,72.378724,65.271777,62.882187,0.039813,1.413208
sh600008,首创股份,2019-04-02,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.290000,4.330000,4.240000,4.270000,31.911377,4.270000,0.004706,58632240.000000,250513677.000000,0.012163,20584022305.209999,24276863843.889999,0.000000,0.000000,33.307332,1.457484,10.391823,1.605867,4.160000,4.166000,4.163000,4.076333,3.772833,10日、20日均线金叉；,0.088739,0.102511,-0.027545,,56.060348,44.588321,79.004401,,4.156000,4.647422,3.664578,66.666667,56.944444,64.193152,60.671016,60.315697,0.021176,1.213870
sh600008,首创股份,2019-04-01,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.230000,4.300000,4.170000,4.250000,31.761909,4.250000,0.019185,65703419.000000,279154001.000000,0.013630,20487610022.750000,24163154879.750000,0.000000,0.000000,33.151326,1.450657,10.343149,1.598345,4.110000,4.155000,4.156000,4.055000,3.758833,,0.084660,0.105955,-0.042589,,45.519093,38.852308,58.852663,金叉,4.148500,4.676767,3.620233,66.666667,54.166667,62.509782,59.783032,59.831754,0.031175,1.441781
sh600008,首创股份,2019-03-29,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.040000,4.180000,4.000000,4.170000,31.164038,4.170000,0.034739,52974642.000000,217380278.000000,0.010989,20101960892.910000,23708319023.189999,0.000000,0.000000,32.527301,1.423351,10.148455,1.568259,4.092000,4.145000,4.148500,4.034667,3.745000,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；,0.080259,0.111278,-0.062037,,32.564353,35.518915,26.655230,,4.141000,4.698293,3.583707,58.333333,51.388889,55.543001,56.153061,57.861935,0.044665,1.250001
sh600008,首创股份,2019-03-28,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.010000,4.120000,4.010000,4.030000,30.117763,4.030000,-0.012255,28996933.000000,117741694.000000,0.006015,19427074915.689999,22912356274.209999,0.000000,0.000000,31.435257,1.375564,9.807739,1.515607,4.114000,4.137000,4.141000,4.013333,3.733167,5日、10日均线死叉；5日、20日均线死叉；10日、20日均线死叉；,0.081620,0.119033,-0.074825,,24.560816,36.996196,-0.309944,,4.139500,4.723589,3.555411,50.000000,50.000000,39.016374,48.729528,54.085823,0.026961,0.611783
sh600008,首创股份,2019-03-27,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.120000,4.160000,4.030000,4.080000,30.491433,4.080000,0.014925,35202339.000000,143692514.000000,0.007302,19668105621.840000,23196628684.560001,0.000000,0.000000,31.825273,1.392631,9.929423,1.534411,4.156000,4.141000,4.139500,3.997333,3.723167,,0.096425,0.128386,-0.063922,,32.555509,43.213886,11.238757,,4.135500,4.750629,3.520371,50.000000,50.000000,43.870077,51.588972,55.797182,0.032338,0.623609
sh600008,首创股份,2019-03-26,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.170000,4.200000,4.000000,4.020000,30.043029,4.020000,-0.033654,44977743.000000,183757351.000000,0.009330,19378868774.459999,22855501792.139999,0.000000,0.000000,31.357254,1.372151,9.783402,1.511847,4.172000,4.154000,4.135500,3.979000,3.713833,1日、20日均线死叉；,0.108827,0.136376,-0.055098,,37.404693,48.543074,15.127931,,4.132000,4.772373,3.491627,50.000000,51.388889,35.895349,48.248523,54.128002,0.048077,0.797667
sh600008,首创股份,2019-03-25,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.200000,4.260000,4.150000,4.160000,31.089304,4.160000,-0.028037,49746734.000000,209052943.000000,0.010320,20053754751.680000,23651464541.119999,0.000000,0.000000,32.449298,1.419937,10.124118,1.564498,4.200000,4.175000,4.132000,3.961000,3.705167,1日、5日均线死叉；1日、10日均线死叉；,0.129184,0.143263,-0.028160,,53.249896,54.112264,51.525161,死叉,4.120000,4.785988,3.454012,50.000000,52.777778,49.596977,56.602300,59.120084,0.025701,0.908543
sh600008,首创股份,2019-03-22,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.210000,4.350000,4.140000,4.280000,31.986111,4.280000,0.009434,78063315.000000,332835785.000000,0.016194,20632228446.439999,24333718325.959999,0.000000,0.000000,33.385335,1.460897,10.416160,1.609628,4.198000,4.190000,4.120000,3.937000,3.694167,,0.139032,0.146783,-0.015503,,57.816021,54.543448,64.361167,,4.089000,4.755509,3.422491,50.000000,52.777778,68.188624,65.514881,63.966034,0.049528,1.511515
sh600008,首创股份,2019-03-21,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.170000,4.280000,4.120000,4.240000,31.687175,4.240000,0.019231,74256955.000000,312897368.000000,0.015404,20439403881.520000,24106300397.680000,0.000000,0.000000,33.073323,1.447244,10.318812,1.594584,4.160000,4.154000,4.089000,3.907333,3.681167,5日、10日均线金叉；,0.137361,0.148721,-0.022720,,53.797202,52.907162,55.577283,金叉,4.058000,4.723966,3.392034,50.000000,52.777778,64.491229,63.771847,62.997144,0.038462,1.652618
sh600008,首创股份,2019-03-20,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.160000,4.170000,4.050000,4.160000,31.089304,4.160000,0.000000,34888387.000000,143650825.000000,0.007237,20053754751.680000,23651464541.119999,0.000000,0.000000,32.449298,1.419937,10.124118,1.564498,4.126000,4.153000,4.058000,3.876667,3.670333,1日、10日均线金叉；,0.137304,0.151561,-0.028514,,48.695803,52.462141,41.163127,,4.031500,4.699532,3.363468,50.000000,54.166667,55.960054,60.071913,60.986554,0.028846,0.843794
sh600008,首创股份,2019-03-19,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.140000,4.210000,4.130000,4.160000,31.089304,4.160000,0.002410,36816658.000000,153220538.000000,0.007637,20053754751.680000,23651464541.119999,0.000000,0.000000,32.449298,1.419937,10.124118,1.564498,4.136000,4.160000,4.031500,3.849667,3.663000,1日、5日均线金叉；,0.143379,0.155125,-0.023493,,48.533901,54.345310,36.911083,,4.005000,4.674367,3.335633,58.333333,56.944444,55.960054,60.071913,60.986554,0.019277,0.719402
sh600008,首创股份,2019-03-18,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.090000,4.150000,4.060000,4.150000,31.014570,4.150000,0.014670,34203383.000000,140780476.000000,0.007095,20005548610.450001,23594610059.049999,0.000000,0.000000,32.371295,1.416524,10.099781,1.560737,4.150000,4.157000,4.005000,3.823333,3.654500,5日、10日均线死叉；,0.149048,0.158062,-0.018029,,48.291048,57.251015,30.371113,,3.979500,4.650221,3.308779,58.333333,59.722222,55.022015,59.638958,60.741669,0.022005,0.483741
sh600008,首创股份,2019-03-15,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.080000,4.170000,4.050000,4.090000,30.566167,4.090000,0.004914,44499188.000000,182860900.000000,0.009231,19716311763.070000,23253483166.630001,0.000000,0.000000,31.903276,1.396044,9.953760,1.538172,4.182000,4.152000,3.979500,3.799000,3.646167,,0.155133,0.160315,-0.010365,死叉,48.907160,61.730999,23.259483,,3.951500,4.621141,3.281859,50.000000,61.111111,49.660979,57.079224,59.271683,0.029484,0.494253
sh600008,首创股份,2019-03-14,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.180000,4.200000,4.010000,4.070000,30.416699,4.070000,-0.033254,56327543.000000,230059033.000000,0.011685,19619899480.610001,23139774202.490002,0.000000,0.000000,31.747270,1.389217,9.905086,1.530651,4.148000,4.145000,3.951500,3.777333,3.638167,1日、5日均线死叉；1日、10日均线死叉；,0.166753,0.161611,0.010283,,55.713681,68.142918,30.855207,,3.925500,4.594294,3.256706,50.000000,63.888889,47.937232,56.231043,58.778624,0.045131,0.595225
sh600008,首创股份,2019-03-13,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.250000,4.340000,4.180000,4.210000,31.462973,4.210000,-0.004728,84036837.000000,357497961.000000,0.017433,20294785457.830002,23935736951.470001,0.000000,0.000000,32.839314,1.437004,10.245802,1.583302,4.180000,4.138000,3.925500,3.755667,3.630333,,0.181194,0.160326,0.041737,,67.884247,74.357536,54.937668,,3.891500,4.548913,3.234087,58.333333,66.666667,59.902777,64.396768,63.974049,0.037825,0.869014
sh600008,首创股份,2019-03-12,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.390000,4.420000,4.170000,4.230000,31.612441,4.230000,-0.018561,134462918.000000,572337007.000000,0.027893,20391197740.290001,24049445915.610001,0.000000,0.000000,32.995320,1.443830,10.294476,1.590824,4.184000,4.117000,3.891500,3.729333,3.620833,,0.182737,0.155109,0.055257,,72.414606,77.594181,62.055456,,3.854000,4.493874,3.214126,66.666667,68.055556,61.737321,65.645113,64.757680,0.058005,1.415443
sh600008,首创股份,2019-03-11,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,3.930000,4.310000,3.920000,4.310000,32.210312,4.310000,0.099490,130839898.000000,554652036.000000,0.027142,20776846870.130001,24504281772.169998,1.000000,0.000000,33.619345,1.471137,10.489170,1.620910,4.164000,4.089000,3.854000,3.703000,3.612833,1日、5日均线金叉；1日、10日均线金叉；,0.180012,0.148201,0.063621,,77.249360,80.183969,71.380142,,3.810500,4.417024,3.203976,75.000000,66.666667,68.756270,70.668139,67.948206,0.099490,1.660838
sh600008,首创股份,2019-03-08,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.160000,4.190000,3.910000,3.920000,29.295690,3.920000,-0.073286,67494865.000000,275241331.000000,0.014001,18896807362.160000,22286956971.439999,0.000000,0.000000,30.577223,1.338018,9.540034,1.474238,4.122000,4.050000,3.810500,3.676333,3.600833,1日、5日均线死叉；1日、10日均线死叉；,0.165770,0.140249,0.051043,,65.874040,81.651273,34.319573,死叉,3.784000,4.389190,3.178810,66.666667,63.888889,41.940417,55.426810,58.364715,0.066194,0.981581
sh600008,首创股份,2019-03-07,环保行业,雄安新区；海水淡化；固废处理；污水处理；节能环保,北京市,4.250000,4.280000,4.190000,4.230000,31.612441,4.230000,0.000000,66683774.000000,281914493.000000,0.013833,20391197740.290001,24049445915.610001,0.000000,0.000000,32.995320,1.443830,10.294476,1.590824,4.142000,4.024000,3.784000,3.662333,3.597167,,0.184890,0.133868,0.102043,,91.668202,89.539890,95.924827,,3.738500,4.313034,3.163966,66.666667,62.500000,97.200960,89.198065,75.578858,0.021277,1.074592
