股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sh600004,白云机场,2019-04-30,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.640000,15.380000,14.300000,15.240000,39.048309,15.240000,0.013298,28690835.000000,428177808.000000,0.013865,31536444618.119999,31536444633.360001,0.000000,0.000000,22.042233,3.105146,10.042172,2.007535,14.714000,14.467000,14.461000,14.478667,13.576833,10日、20日均线金叉；20日、30日均线死叉；,0.238605,0.203044,0.071120,金叉,73.078519,56.676636,105.882284,,14.449500,15.377341,13.521659,66.666667,48.611111,82.164651,69.534878,64.445561,0.071809,1.443280
sh600004,白云机场,2019-04-29,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.500000,15.090000,14.480000,15.040000,38.535864,15.040000,0.036527,24877159.000000,370170190.000000,0.012022,31122580515.520000,31122580530.560001,0.000000,0.000000,21.752965,3.064397,9.910385,1.981189,14.498000,14.373000,14.449500,14.442333,13.508667,5日、20日均线金叉；5日、30日均线金叉；,0.189248,0.194154,-0.009814,,64.512883,48.475695,96.587259,,14.436500,15.414833,13.458167,58.333333,43.055556,78.660628,66.741247,62.974732,0.042040,1.496673
sh600004,白云机场,2019-04-26,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.310000,14.800000,14.260000,14.510000,37.177885,14.510000,0.004152,15425754.000000,225882330.000000,0.007455,30025840643.630001,30025840658.139999,0.000000,0.000000,20.986404,2.956409,9.561149,1.911373,14.316000,14.274000,14.436500,14.384333,13.438500,,0.143861,0.195381,-0.103041,,48.962307,40.457101,65.972718,,14.431500,15.448139,13.414861,50.000000,40.277778,62.307230,57.209548,58.628287,0.037370,1.106760
sh600004,白云机场,2019-04-25,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.400000,14.940000,14.310000,14.450000,37.024152,14.450000,0.008374,21479930.000000,314386101.000000,0.010380,29901681412.849998,29901681427.299999,0.000000,0.000000,20.899624,2.944184,9.521613,1.903470,14.302000,14.230000,14.431500,14.339667,13.377167,1日、20日均线金叉；,0.137802,0.208261,-0.140918,,44.730589,36.204498,61.782770,,14.439000,15.535205,13.342795,41.666667,37.500000,59.369786,55.897921,58.094586,0.043964,1.635452
sh600004,白云机场,2019-04-24,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.160000,14.460000,14.140000,14.330000,36.716685,14.330000,0.012006,8920879.000000,127376719.000000,0.004311,29653362951.290001,29653362965.619999,0.000000,0.000000,20.726063,2.919734,9.442541,1.887662,14.248000,14.210000,14.439000,14.301333,13.314000,1日、5日均线金叉；1日、10日均线金叉；1日、30日均线金叉；,0.134173,0.225876,-0.183405,,41.353309,31.941453,60.177020,,14.446500,15.614326,13.278674,41.666667,37.500000,53.304755,53.271998,57.032195,0.022599,0.838810
sh600004,白云机场,2019-04-23,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.130000,14.430000,13.950000,14.160000,36.281106,14.160000,0.002123,12404459.000000,176166809.000000,0.005994,29301578464.080002,29301578478.240002,0.000000,0.000000,20.480185,2.885097,9.330522,1.865269,14.220000,14.207000,14.446500,14.267000,13.254833,5日、30日均线死叉；,0.139809,0.248802,-0.217986,,32.179217,27.235525,42.066600,,14.462500,15.706446,13.218554,33.333333,38.888889,43.315458,49.356122,55.500568,0.033970,1.067303
sh600004,白云机场,2019-04-22,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.490000,14.600000,14.070000,14.130000,36.204240,14.130000,-0.021468,11457750.000000,163860756.000000,0.005537,29239498848.689999,29239498862.820000,0.000000,0.000000,20.436795,2.878984,9.310754,1.861317,14.248000,14.238000,14.462500,14.238667,13.201333,5日、10日均线金叉；1日、5日均线死叉；1日、10日均线死叉；1日、30日均线死叉；10日、30日均线死叉；,0.162277,0.276050,-0.227546,,31.104646,24.763679,43.786580,,14.500500,15.903079,13.097921,33.333333,40.277778,41.474261,48.660152,55.230683,0.036704,0.988203
sh600004,白云机场,2019-04-19,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.180000,14.480000,14.130000,14.440000,36.998529,14.440000,0.018336,11406684.000000,163265029.000000,0.005512,29880988207.720001,29880988222.160000,0.000000,0.000000,20.885161,2.942147,9.515024,1.902152,14.232000,14.271000,14.500500,14.201333,13.138500,1日、10日均线金叉；5日、30日均线金叉；,0.191648,0.304493,-0.225689,,31.731596,21.593196,52.008397,,14.500000,15.994346,13.005654,41.666667,43.055556,57.579271,55.942221,58.759766,0.024683,0.938382
sh600004,白云机场,2019-04-18,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.270000,14.350000,14.050000,14.180000,36.332351,14.180000,-0.000705,8986060.000000,127512845.000000,0.004343,29342964874.340000,29342964888.520000,0.000000,0.000000,20.509112,2.889172,9.343701,1.867903,14.158000,14.327000,14.500000,14.159333,13.061000,5日、30日均线死叉；,0.194786,0.332704,-0.275837,,16.874502,16.523995,17.575516,金叉,14.494500,16.036585,12.952415,33.333333,44.444444,41.777608,50.214121,56.527075,0.021142,0.769472
sh600004,白云机场,2019-04-17,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.280000,14.360000,14.130000,14.190000,36.357973,14.190000,-0.007692,13856285.000000,196977800.000000,0.006696,29363658079.470001,29363658093.660000,0.000000,0.000000,20.523575,2.891209,9.350290,1.869220,14.172000,14.404000,14.494500,14.136333,12.985500,,0.222430,0.367184,-0.289508,,11.724797,16.348742,2.476907,,14.484500,16.073615,12.895385,41.666667,47.222222,42.282420,50.445353,56.640100,0.016084,1.101648
sh600004,白云机场,2019-04-16,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,13.970000,14.310000,13.930000,14.300000,36.639818,14.300000,0.017794,12265863.000000,174291755.000000,0.005927,29591283335.900002,29591283350.200001,0.000000,0.000000,20.682673,2.913622,9.422773,1.883711,14.194000,14.455000,14.484500,14.111333,12.910500,1日、5日均线金叉；1日、30日均线金叉；10日、20日均线死叉；,0.253461,0.403372,-0.299823,,12.428465,18.660714,-0.036032,,14.477000,16.143443,12.810557,50.000000,50.000000,47.549143,52.901732,57.859661,0.027046,0.897088
sh600004,白云机场,2019-04-15,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.250000,14.300000,14.030000,14.050000,35.999262,14.050000,-0.001421,14263559.000000,201716902.000000,0.006893,29073953207.650002,29073953221.700001,0.000000,0.000000,20.321088,2.862684,9.258039,1.850779,14.228000,14.526000,14.477000,14.088000,12.831667,1日、30日均线死叉；,0.278180,0.440850,-0.325340,,11.301428,21.776839,-9.649393,,14.439500,16.102689,12.776311,41.666667,51.388889,31.355114,47.584403,55.786174,0.019190,1.016974
sh600004,白云机场,2019-04-12,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.220000,14.350000,13.960000,14.070000,36.050506,14.070000,-0.012632,9019341.000000,127165570.000000,0.004359,29115339617.910000,29115339631.980000,0.000000,0.000000,20.350014,2.866759,9.271218,1.853413,14.310000,14.599000,14.439500,14.058000,12.760333,5日、20日均线死叉；,0.331139,0.481518,-0.300757,,14.952142,27.014544,-9.172661,,14.394500,16.054343,12.734657,50.000000,55.555556,32.014063,47.981654,55.997414,0.027368,0.512811
sh600004,白云机场,2019-04-11,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.250000,14.560000,14.090000,14.250000,36.511707,14.250000,-0.003497,13483858.000000,192889867.000000,0.006516,29487817310.250000,29487817324.500000,0.000000,0.000000,20.610356,2.903434,9.389826,1.877124,14.496000,14.633000,14.394500,13.999667,12.688667,,0.391882,0.519112,-0.254461,,20.028213,33.045745,-6.006849,,14.347000,16.017615,12.676385,50.000000,56.944444,38.004193,51.530779,57.888012,0.032867,0.559772
sh600004,白云机场,2019-04-10,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.400000,14.460000,13.950000,14.300000,36.639818,14.300000,-0.011748,19332294.000000,274936837.000000,0.009342,29591283335.900002,29591283350.200001,0.000000,0.000000,20.682673,2.913622,9.422773,1.883711,14.636000,14.668000,14.347000,13.938000,12.616000,1日、20日均线死叉；5日、10日均线死叉；,0.445384,0.550920,-0.211072,,24.042320,39.554510,-6.982060,,14.297000,15.981650,12.612350,50.000000,58.333333,39.724766,52.519968,58.413006,0.035245,0.818949
sh600004,白云机场,2019-04-09,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.410000,14.760000,14.360000,14.470000,37.075396,14.470000,0.000692,14028391.000000,203919277.000000,0.006779,29943067823.110001,29943067837.580002,0.000000,0.000000,20.928551,2.948259,9.534792,1.906104,14.716000,14.686000,14.297000,13.882000,12.540833,,0.502103,0.577304,-0.150402,,29.063480,47.310606,-7.430771,,14.239000,15.939979,12.538021,58.333333,61.111111,45.570252,55.862073,60.191687,0.027663,0.592052
sh600004,白云机场,2019-04-08,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.820000,14.850000,14.290000,14.460000,37.049774,14.460000,-0.036000,32076319.000000,466852220.000000,0.015501,29922374617.980000,29922374632.439999,0.000000,0.000000,20.914087,2.946222,9.528202,1.904787,14.824000,14.687000,14.239000,13.831333,12.465333,1日、5日均线死叉；1日、10日均线死叉；,0.549884,0.596104,-0.092440,,39.217340,56.434168,4.783684,,14.166500,15.870292,12.462708,58.333333,61.111111,45.174786,55.710102,60.123236,0.037333,1.268526
sh600004,白云机场,2019-04-04,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,15.620000,16.450000,14.900000,15.000000,38.433375,15.000000,0.003344,41519862.000000,641817482.000000,0.020064,31039807695.000000,31039807710.000000,0.000000,0.000000,21.695111,3.056247,9.884027,1.975920,14.888000,14.730000,14.166500,13.760333,12.389333,,0.603891,0.607659,-0.007537,死叉,54.678545,65.042582,33.950470,,14.075500,15.756212,12.394788,66.666667,59.722222,67.119832,67.155716,65.995818,0.103679,1.850965
sh600004,白云机场,2019-04-03,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.700000,15.000000,14.620000,14.950000,38.305264,14.950000,0.017007,11074213.000000,164100041.000000,0.005352,30936341669.349998,30936341684.299999,0.000000,0.000000,21.622794,3.046059,9.851081,1.969334,14.770000,14.673000,14.075500,13.664667,12.302167,1日、5日均线金叉；,0.609057,0.608601,0.000912,,65.427956,70.224601,55.834664,,14.002500,15.689160,12.315840,58.333333,56.944444,65.839387,66.572818,65.698520,0.025850,0.674961
sh600004,白云机场,2019-04-02,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,15.160000,15.160000,14.680000,14.700000,37.664708,14.700000,-0.020653,19773772.000000,293161644.000000,0.009556,30419011541.099998,30419011555.799999,0.000000,0.000000,21.261209,2.995122,9.686347,1.936402,14.700000,14.585000,14.002500,13.581333,12.218000,1日、5日均线死叉；,0.611883,0.608487,0.006792,,67.407988,72.622924,56.978117,死叉,13.939500,15.655060,12.223940,58.333333,55.555556,59.222815,63.613034,64.198677,0.031979,1.154357
sh600004,白云机场,2019-04-01,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.820000,15.370000,14.800000,15.010000,38.458998,15.010000,0.015562,21987266.000000,331071868.000000,0.010625,31060500900.130001,31060500915.139999,0.000000,0.000000,21.709575,3.058284,9.890617,1.977237,14.656000,14.514000,13.939500,13.513333,12.140500,,0.632044,0.607638,0.048812,,75.387345,75.230392,75.701250,金叉,13.869000,15.611565,12.126435,66.666667,54.166667,74.042069,70.731863,67.717283,0.038566,1.371908
sh600004,白云机场,2019-03-29,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.450000,14.800000,14.280000,14.780000,37.869686,14.780000,0.025677,17802232.000000,260053761.000000,0.008603,30584557182.139999,30584557196.919998,0.000000,0.000000,21.376916,3.011422,9.739062,1.946940,14.550000,14.428000,13.869000,13.437333,12.054833,1日、5日均线金叉；,0.617020,0.601537,0.030967,,74.545985,75.151916,73.334125,,13.787500,15.533412,12.041588,58.333333,51.388889,69.291045,68.320765,66.408221,0.036086,1.208489
sh600004,白云机场,2019-03-28,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.600000,14.830000,14.400000,14.410000,36.921663,14.410000,-0.013014,11398491.000000,166128631.000000,0.005508,29818908592.330002,29818908606.740002,0.000000,0.000000,20.841770,2.936034,9.495256,1.898201,14.572000,14.280000,13.787500,13.350333,11.975167,1日、5日均线死叉；,0.612288,0.597666,0.029244,,72.618978,75.454881,66.947173,死叉,13.683000,15.409601,11.956399,50.000000,50.000000,59.306300,63.940222,64.168215,0.029452,0.731980
sh600004,白云机场,2019-03-27,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.510000,14.980000,14.480000,14.600000,37.408485,14.600000,0.008287,14686692.000000,215971514.000000,0.007097,30212079489.799999,30212079504.400002,0.000000,0.000000,21.116575,2.974747,9.620453,1.923229,14.576000,14.156000,13.683000,13.287000,11.904000,,0.635014,0.594010,0.082007,,77.214181,76.872832,77.896880,,13.573000,15.258915,11.887085,50.000000,48.611111,68.891681,68.391873,66.345400,0.034530,0.800676
sh600004,白云机场,2019-03-26,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.410000,14.800000,14.310000,14.480000,37.101018,14.480000,0.000000,14259221.000000,207243437.000000,0.006891,29963761028.240002,29963761042.720001,0.000000,0.000000,20.943014,2.950297,9.541381,1.907422,14.470000,14.026000,13.573000,13.217000,11.832000,,0.635439,0.583760,0.103359,,77.300864,76.702157,78.498278,,13.480000,15.145233,11.814767,50.000000,47.222222,65.999392,67.064317,65.639772,0.033840,0.787198
sh600004,白云机场,2019-03-25,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.690000,15.050000,14.350000,14.480000,37.101018,14.480000,-0.027535,15508274.000000,227072450.000000,0.007494,29963761028.240002,29963761042.720001,0.000000,0.000000,20.943014,2.950297,9.541381,1.907422,14.372000,13.908000,13.480000,13.140333,11.761167,,0.638957,0.570840,0.136234,,79.853735,76.402804,86.755597,,13.403500,15.082878,11.724122,50.000000,47.222222,65.999392,67.064317,65.639772,0.047011,0.833540
sh600004,白云机场,2019-03-22,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.400000,15.000000,14.310000,14.890000,38.151531,14.890000,0.031878,22007997.000000,324663261.000000,0.010635,30812182438.570000,30812182453.459999,0.000000,0.000000,21.536014,3.033834,9.811545,1.961430,14.306000,13.791000,13.403500,13.063000,11.695000,,0.634153,0.553811,0.160684,,83.683042,74.677338,101.694448,,13.275500,14.840257,11.710743,50.000000,45.833333,84.679726,76.259815,70.262414,0.047817,1.078625
sh600004,白云机场,2019-03-21,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.110000,14.650000,13.990000,14.430000,36.972907,14.430000,0.025586,25252115.000000,362639187.000000,0.012203,29860295002.590000,29860295017.020000,0.000000,0.000000,20.870697,2.940109,9.508434,1.900835,13.988000,13.603000,13.275500,12.953333,11.621000,,0.577051,0.533725,0.086653,,78.274562,70.174487,94.474714,,13.160500,14.653822,11.667178,50.000000,43.055556,79.166606,72.362475,67.826196,0.046908,1.384870
sh600004,白云机场,2019-03-20,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,13.990000,14.120000,13.800000,14.070000,36.050506,14.070000,0.005718,13541853.000000,189087643.000000,0.006544,29115339617.910000,29115339631.980000,0.000000,0.000000,20.350014,2.866759,9.271218,1.853413,13.736000,13.478000,13.160500,12.866000,11.558833,,0.542612,0.522893,0.039438,,74.078510,66.124449,89.986633,,13.079500,14.575034,11.583966,41.666667,40.277778,72.777841,68.673053,65.719929,0.022873,0.859781
sh600004,白云机场,2019-03-19,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,14.160000,14.370000,13.940000,13.990000,35.845528,13.990000,-0.011307,16716347.000000,234994739.000000,0.008078,28949793976.869999,28949793990.860001,0.000000,0.000000,20.234307,2.850459,9.218503,1.842875,13.582000,13.420000,13.079500,12.774000,11.502500,,0.527418,0.517964,0.018908,金叉,70.046337,62.147418,85.844175,,13.013000,14.561297,11.464703,41.666667,40.277778,71.138849,67.797364,65.235250,0.030389,0.977945
sh600004,白云机场,2019-03-18,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,13.320000,14.260000,13.300000,14.150000,36.255484,14.150000,0.063910,24500463.000000,340237585.000000,0.011840,29280885258.950001,29280885273.099998,0.000000,0.000000,20.465722,2.883059,9.323933,1.863951,13.444000,13.365000,13.013000,12.675000,11.446000,1日、10日均线金叉；5日、10日均线金叉；,0.508498,0.515600,-0.014204,,66.379029,58.197958,82.741170,金叉,12.942000,14.550189,11.333811,50.000000,41.666667,79.073624,71.459487,67.052325,0.072180,1.361913
sh600004,白云机场,2019-03-15,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,13.330000,13.460000,13.090000,13.300000,34.077593,13.300000,0.009871,11160652.000000,148623173.000000,0.005393,27521962822.900002,27521962836.200001,0.000000,0.000000,19.236332,2.709872,8.763838,1.751983,13.276000,13.310000,12.942000,12.575000,11.391500,1日、5日均线金叉；,0.460662,0.517376,-0.113428,,53.071728,54.107423,51.000338,,12.885500,14.558822,11.212178,41.666667,40.277778,58.660385,61.272369,61.607959,0.028094,0.651899
sh600004,白云机场,2019-03-14,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,13.400000,13.580000,13.000000,13.170000,33.744504,13.170000,-0.009774,12832469.000000,170873614.000000,0.006201,27252951156.209999,27252951169.380001,0.000000,0.000000,19.048308,2.683384,8.678176,1.734858,13.218000,13.295000,12.885500,12.492667,11.343333,1日、5日均线死叉；1日、10日均线死叉；5日、10日均线死叉；,0.479451,0.531554,-0.104207,,49.409573,54.625271,38.978176,,12.852500,14.659929,11.045071,33.333333,40.277778,52.791104,59.232316,60.655048,0.043609,0.666773
sh600004,白云机场,2019-03-13,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,13.260000,13.700000,13.230000,13.300000,34.077593,13.300000,0.000000,20256809.000000,273687713.000000,0.009789,27521962822.900002,27521962836.200001,0.000000,0.000000,19.236332,2.709872,8.763838,1.751983,13.220000,13.210000,12.852500,12.414667,11.298333,,0.509695,0.544580,-0.069771,,56.596111,57.233120,55.322092,,12.812500,14.759781,10.865219,33.333333,41.666667,59.875196,62.237594,62.132965,0.035338,0.991458
sh600004,白云机场,2019-03-12,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,13.530000,13.560000,13.200000,13.300000,34.077593,13.300000,-0.000751,21198320.000000,283446977.000000,0.010244,27521962822.900002,27521962836.200001,0.000000,0.000000,19.236332,2.709872,8.763838,1.751983,13.258000,13.120000,12.812500,12.326667,11.248167,,0.527647,0.553301,-0.051309,,57.247107,57.551625,56.638072,,12.756500,14.803274,10.709726,41.666667,43.055556,59.875196,62.237594,62.132965,0.027047,1.027879
sh600004,白云机场,2019-03-11,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,13.050000,13.550000,13.020000,13.310000,34.103215,13.310000,0.023059,20152779.000000,268719342.000000,0.009739,27542656028.029999,27542656041.340000,0.000000,0.000000,19.250795,2.711909,8.770427,1.753300,13.286000,13.052000,12.756500,12.242667,11.198667,1日、5日均线金叉；1日、10日均线金叉；,0.542885,0.559715,-0.033659,,57.099711,57.703883,55.891366,,12.699000,14.851735,10.546265,50.000000,43.055556,60.307500,62.442373,62.240103,0.040738,0.986861
sh600004,白云机场,2019-03-08,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,13.000000,13.150000,12.690000,13.010000,33.334548,13.010000,-0.012898,21787807.000000,282180582.000000,0.010529,26921859874.130001,26921859887.139999,0.000000,0.000000,18.816893,2.650785,8.572746,1.713781,13.344000,13.016000,12.699000,12.164000,11.147500,1日、10日均线死叉；,0.553421,0.563922,-0.021003,死叉,55.596375,58.005969,50.777186,死叉,12.628500,14.836612,10.420388,41.666667,41.666667,51.564861,58.705985,60.270531,0.034901,0.931580
sh600004,白云机场,2019-03-07,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,13.490000,13.530000,13.080000,13.180000,33.770126,13.180000,-0.022980,18760929.000000,249424773.000000,0.009066,27273644361.340000,27273644374.520000,0.000000,0.000000,19.062771,2.685422,8.684765,1.736175,13.372000,12.948000,12.628500,12.075667,11.106667,1日、5日均线死叉；,0.589363,0.566548,0.045631,,61.320094,59.210767,65.538749,,12.560000,14.846465,10.273535,41.666667,41.666667,57.550794,61.905019,62.027523,0.033358,0.751196
sh600004,白云机场,2019-03-06,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,13.420000,13.590000,13.150000,13.490000,34.564416,13.490000,0.003720,21216972.000000,283441565.000000,0.010253,27915133720.369999,27915133733.860001,0.000000,0.000000,19.511137,2.748584,8.889035,1.777011,13.200000,12.843000,12.560000,11.962667,11.065333,,0.609357,0.560844,0.097027,,65.384397,58.156103,79.840984,,12.451000,14.746832,10.155168,41.666667,43.055556,69.877493,68.108916,65.357081,0.032738,0.920199
sh600004,白云机场,2019-03-05,交通运输,整体上市；金融参股；QFII重仓；参股金融,广东省,13.490000,13.580000,13.260000,13.440000,34.436304,13.440000,-0.011765,20187022.000000,270809752.000000,0.009755,27811667694.720001,27811667708.160000,0.000000,0.000000,19.438820,2.738397,8.856089,1.770424,12.982000,12.739000,12.451000,11.834667,11.017833,,0.594450,0.548715,0.091469,,62.185506,54.541956,77.472605,,12.330000,14.612441,10.047559,41.666667,45.833333,68.984599,67.629281,65.067240,0.023529,0.913096
