股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sh600007,中国国贸,2019-04-01,开发区,外资背景；QFII重仓,北京市,14.730000,15.090000,14.630000,15.000000,25.829375,15.000000,0.025290,4341954.000000,64779733.000000,0.004311,15109238010.000000,15109238010.000000,0.000000,0.000000,20.096463,6.652307,11.738926,2.243393,14.594000,14.607000,14.532000,14.447333,13.900667,5日、20日均线金叉；,0.161188,0.165092,-0.007807,,62.552488,56.949357,73.758751,金叉,14.531500,15.363130,13.699870,58.333333,58.333333,69.274862,63.046654,60.091339,0.031442,1.591617
sh600007,中国国贸,2019-03-29,开发区,外资背景；QFII重仓,北京市,14.350000,14.650000,14.210000,14.630000,25.192250,14.630000,0.022362,2842003.000000,41243258.000000,0.002821,14736543472.420000,14736543472.420000,0.000000,0.000000,19.600750,6.488216,11.449366,2.188056,14.508000,14.557000,14.531500,14.407333,13.864167,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；1日、30日均线金叉；5日、10日均线死叉；5日、20日均线死叉；,0.132015,0.166068,-0.068105,,48.942369,54.147791,38.531523,,14.523500,15.409439,13.637561,50.000000,59.722222,56.403273,55.783396,55.975448,0.030748,1.184840
sh600007,中国国贸,2019-03-28,开发区,外资背景；QFII重仓,北京市,14.430000,14.540000,14.290000,14.310000,24.641223,14.310000,-0.013784,1579634.000000,22750838.000000,0.001568,14414213061.540001,14414213061.540001,0.000000,0.000000,19.172026,6.346300,11.198936,2.140197,14.544000,14.524000,14.523500,14.372333,13.836167,10日、20日均线金叉；1日、30日均线死叉；,0.130532,0.174581,-0.088098,,45.035174,56.750503,21.604518,,14.529000,15.462788,13.595212,50.000000,61.111111,37.546828,47.621514,51.860512,0.017229,0.634792
sh600007,中国国贸,2019-03-27,开发区,外资背景；QFII重仓,北京市,14.530000,14.640000,14.300000,14.510000,24.985615,14.510000,-0.000689,2315800.000000,33372335.000000,0.002299,14615669568.340000,14615669568.340000,0.000000,0.000000,19.439979,6.434998,11.355455,2.170109,14.634000,14.512000,14.529000,14.349333,13.814833,1日、10日均线死叉；,0.159322,0.185593,-0.052543,,59.111203,62.608167,52.117276,死叉,14.527500,15.528327,13.526673,58.333333,61.111111,48.464448,53.253253,54.936058,0.023416,0.726826
sh600007,中国国贸,2019-03-26,开发区,外资背景；QFII重仓,北京市,14.590000,14.920000,14.470000,14.520000,25.002835,14.520000,-0.003432,2560679.000000,37584065.000000,0.002542,14625742393.680000,14625742393.680000,0.000000,0.000000,19.453376,6.439433,11.363281,2.171605,14.658000,14.514000,14.527500,14.318667,13.789667,1日、20日均线死叉；,0.173387,0.192161,-0.037548,,65.496073,64.356648,67.774922,,14.521000,15.578608,13.463392,66.666667,59.722222,49.058823,53.543473,55.092612,0.030885,0.720964
sh600007,中国国贸,2019-03-25,开发区,外资背景；QFII重仓,北京市,14.660000,14.820000,14.520000,14.570000,25.088933,14.570000,-0.016205,2695081.000000,39475157.000000,0.002676,14676106520.379999,14676106520.379999,0.000000,0.000000,19.520364,6.461607,11.402410,2.179083,14.620000,14.495000,14.521000,14.284000,13.766167,1日、5日均线死叉；,0.187799,0.196854,-0.018110,,69.531238,63.786936,81.019843,,14.515000,15.641924,13.388076,66.666667,58.333333,51.700764,54.915160,55.855322,0.020257,0.708894
sh600007,中国国贸,2019-03-22,开发区,外资背景；QFII重仓,北京市,14.680000,14.950000,14.630000,14.810000,25.502203,14.810000,0.003388,3290936.000000,48766239.000000,0.003267,14917854328.540001,14917854328.540001,0.000000,0.000000,19.841908,6.568044,11.590233,2.214977,14.606000,14.468000,14.515000,14.250000,13.741000,,0.198372,0.199118,-0.001492,,73.108739,60.914785,97.496646,,14.472000,15.606938,13.337062,66.666667,55.555556,65.895265,61.891579,59.654285,0.021680,0.846646
sh600007,中国国贸,2019-03-21,开发区,外资背景；QFII重仓,北京市,14.640000,14.880000,14.550000,14.760000,25.416105,14.760000,0.008886,5068411.000000,74710278.000000,0.005032,14867490201.840000,14867490201.840000,0.000000,0.000000,19.774920,6.545870,11.551103,2.207499,14.504000,14.392000,14.472000,14.197000,13.715833,5日、10日均线金叉；5日、20日均线金叉；,0.184545,0.199305,-0.029519,,66.593801,54.817808,90.145787,,14.429000,15.570394,13.287606,58.333333,52.777778,64.188296,60.944038,59.098879,0.022556,1.437594
sh600007,中国国贸,2019-03-20,开发区,外资背景；QFII重仓,北京市,14.470000,14.640000,14.260000,14.630000,25.192250,14.630000,0.020935,4143599.000000,59981518.000000,0.004114,14736543472.420000,14736543472.420000,0.000000,0.000000,19.600750,6.488216,11.449366,2.188056,14.390000,14.393000,14.429000,14.147667,13.689833,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；10日、20日均线死叉；,0.169303,0.202995,-0.067382,,56.273680,48.929812,70.961417,金叉,14.392000,15.544634,13.239366,50.000000,51.388889,59.832383,58.483787,57.646108,0.026518,1.339075
sh600007,中国国贸,2019-03-19,开发区,外资背景；QFII重仓,北京市,14.430000,14.610000,14.230000,14.330000,24.675663,14.330000,-0.011724,3811024.000000,54761403.000000,0.003783,14434358712.219999,14434358712.219999,0.000000,0.000000,19.198821,6.355170,11.214588,2.143188,14.370000,14.410000,14.392000,14.099667,13.674333,1日、5日均线死叉；1日、10日均线死叉；1日、20日均线死叉；5日、20日均线死叉；,0.160623,0.211417,-0.101588,,42.844255,45.257878,38.017010,,14.367500,15.532527,13.202473,50.000000,51.388889,47.567943,52.101042,54.035514,0.026207,1.378867
sh600007,中国国贸,2019-03-18,开发区,外资背景；QFII重仓,北京市,14.260000,14.500000,14.180000,14.500000,24.968396,14.500000,0.013986,3121155.000000,44739635.000000,0.003099,14605596743.000000,14605596743.000000,0.000000,0.000000,19.426581,6.430563,11.347629,2.168613,14.370000,14.457000,14.367500,14.061000,13.664667,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；5日、20日均线金叉；,0.177753,0.224116,-0.092725,,44.766383,46.464689,41.369771,,14.332500,15.507476,13.157524,58.333333,51.388889,55.581997,56.622946,56.658492,0.022378,1.280995
sh600007,中国国贸,2019-03-15,开发区,外资背景；QFII重仓,北京市,14.200000,14.380000,14.130000,14.300000,24.624004,14.300000,0.007752,1483910.000000,21167582.000000,0.001473,14404140236.200001,14404140236.200001,0.000000,0.000000,19.158628,6.341866,11.191110,2.138702,14.330000,14.506000,14.332500,14.022000,13.657667,,0.179723,0.235706,-0.111966,,39.149574,47.313842,22.821039,,14.296500,15.473729,13.119271,50.000000,50.000000,46.793796,52.143682,54.149146,0.017618,0.658885
sh600007,中国国贸,2019-03-14,开发区,外资背景；QFII重仓,北京市,14.520000,14.590000,13.940000,14.190000,24.434588,14.190000,-0.023400,2912188.000000,41247167.000000,0.002891,14293339157.459999,14293339157.459999,0.000000,0.000000,19.011254,6.293082,11.105024,2.122250,14.280000,14.523000,14.296500,13.992000,13.654500,1日、5日均线死叉；1日、20日均线死叉；5日、20日均线死叉；,0.199987,0.249702,-0.099431,,40.724361,51.395976,19.381132,,14.268000,15.448225,13.087775,50.000000,51.388889,41.487774,49.515350,52.705892,0.044735,1.120530
sh600007,中国国贸,2019-03-13,开发区,外资背景；QFII重仓,北京市,14.350000,14.770000,14.240000,14.530000,25.020054,14.530000,0.013957,2491123.000000,36314627.000000,0.002473,14635815219.020000,14635815219.020000,0.000000,0.000000,19.466774,6.443868,11.371107,2.173100,14.396000,14.546000,14.268000,13.965000,13.652000,1日、5日均线金叉；,0.234141,0.262131,-0.055979,,49.181780,56.731783,34.081774,,14.221000,15.399037,13.042963,50.000000,54.166667,55.828346,58.640405,58.125459,0.036985,0.997488
sh600007,中国国贸,2019-03-12,开发区,外资背景；QFII重仓,北京市,14.400000,14.490000,14.230000,14.330000,24.675663,14.330000,0.002098,2174163.000000,31291701.000000,0.002158,14434358712.219999,14434358712.219999,0.000000,0.000000,19.198821,6.355170,11.214588,2.143188,14.450000,14.541000,14.221000,13.930667,13.640167,,0.239711,0.269128,-0.058834,,45.888054,60.506784,16.650594,,14.178500,15.356501,13.000499,50.000000,58.333333,46.817017,54.077007,55.548802,0.018182,0.917766
sh600007,中国国贸,2019-03-11,开发区,外资背景；QFII重仓,北京市,14.020000,14.330000,13.990000,14.300000,24.624004,14.300000,0.017794,2199377.000000,31112633.000000,0.002183,14404140236.200001,14404140236.200001,0.000000,0.000000,19.158628,6.341866,11.191110,2.138702,14.544000,14.547000,14.178500,13.901333,13.637000,1日、20日均线金叉；5日、10日均线死叉；,0.263697,0.276483,-0.025570,死叉,50.562851,67.816150,16.056253,,14.141000,15.320528,12.961472,50.000000,62.500000,45.425314,53.369576,55.152108,0.024199,0.916952
sh600007,中国国贸,2019-03-08,开发区,外资背景；QFII重仓,北京市,14.610000,14.610000,13.950000,14.050000,24.193514,14.050000,-0.048747,3217836.000000,45748120.000000,0.003195,14152319602.700001,14152319602.700001,0.000000,0.000000,18.823687,6.230994,10.995461,2.101312,14.682000,14.562000,14.141000,13.873000,13.633167,1日、5日均线死叉；1日、10日均线死叉；1日、20日均线死叉；,0.293532,0.279679,0.027705,,59.017353,76.442799,24.166461,,14.099500,15.279882,12.919118,50.000000,66.666667,33.305318,47.150514,51.710504,0.044685,1.125080
sh600007,中国国贸,2019-03-07,开发区,外资背景；QFII重仓,北京市,14.780000,14.940000,14.580000,14.770000,25.433324,14.770000,-0.002027,2404488.000000,35429007.000000,0.002387,14877563027.180000,14877563027.180000,0.000000,0.000000,19.788317,6.550305,11.558929,2.208995,14.766000,14.552000,14.099500,13.853667,13.636667,,0.352796,0.276216,0.153159,,83.718337,85.155522,80.843967,死叉,14.025000,15.167133,12.882867,58.333333,70.833333,71.316711,72.773772,65.605896,0.024324,0.935908
sh600007,中国国贸,2019-03-06,开发区,外资背景；QFII重仓,北京市,14.800000,14.860000,14.680000,14.800000,25.484983,14.800000,0.000000,1849001.000000,27288053.000000,0.001836,14907781503.200001,14907781503.200001,0.000000,0.000000,19.828510,6.563609,11.582407,2.213481,14.696000,14.465000,14.025000,13.807333,13.630000,,0.349998,0.257071,0.185853,,86.361819,85.874114,87.337229,,13.944500,15.034759,12.854241,66.666667,73.611111,74.259504,74.316297,66.317479,0.012162,0.746180
sh600007,中国国贸,2019-03-05,开发区,外资背景；QFII重仓,北京市,14.830000,14.930000,14.640000,14.800000,25.484983,14.800000,-0.012675,2322162.000000,34226663.000000,0.002305,14907781503.200001,14907781503.200001,0.000000,0.000000,19.828510,6.563609,11.582407,2.213481,14.632000,14.374000,13.944500,13.762000,13.620500,,0.338281,0.233839,0.208883,,87.082411,85.630262,89.986710,,13.863000,14.886291,12.839709,75.000000,75.000000,74.259504,74.316297,66.317479,0.019346,0.938225
